canonical_smiles,assay_id,description,assay_type,year,standard_value,standard_units,activity_comment,doc_id
Cc1ccccc1C(=O)Nc1ccc(S(=O)(=O)N[C@H](C)C2CCN(C)CC2)cc1Cl,2372459,Apparent permeability of compound across apical to basal side in human Caco2 cells at 10 uM incubated for 120 mins by LC-MS/MS analysis,A,2023,0.7,10^-6 cm/s,,CHEMBL5380842
Cc1cc(S(=O)(=O)N[C@H](C)C2CCN(C)CC2)c(F)cc1NC(=O)c1ccccc1C,2372459,Apparent permeability of compound across apical to basal side in human Caco2 cells at 10 uM incubated for 120 mins by LC-MS/MS analysis,A,2023,2.2,10^-6 cm/s,,CHEMBL5380842
Cc1cc(S(=O)(=O)N[C@H](C)C2CCN(C)CC2)c(C)cc1NC(=O)c1ccccc1C,2372459,Apparent permeability of compound across apical to basal side in human Caco2 cells at 10 uM incubated for 120 mins by LC-MS/MS analysis,A,2023,1.0,10^-6 cm/s,,CHEMBL5380842
Cc1cc(S(=O)(=O)N[C@H](C)C2CCN(C)CC2)c(Cl)cc1NC(=O)c1ccccc1C,2372459,Apparent permeability of compound across apical to basal side in human Caco2 cells at 10 uM incubated for 120 mins by LC-MS/MS analysis,A,2023,2.0,10^-6 cm/s,,CHEMBL5380842
Cc1ccccc1C(=O)Nc1c(C)cc(S(=O)(=O)N[C@H](C)C2CCN(C)CC2)cc1Cl,2372459,Apparent permeability of compound across apical to basal side in human Caco2 cells at 10 uM incubated for 120 mins by LC-MS/MS analysis,A,2023,1.1,10^-6 cm/s,,CHEMBL5380842
Cc1cc(S(=O)(=O)N[C@H](C)C2CCN(C)CC2)ccc1NC(=O)c1cccc(Cl)c1C,2372459,Apparent permeability of compound across apical to basal side in human Caco2 cells at 10 uM incubated for 120 mins by LC-MS/MS analysis,A,2023,1.8,10^-6 cm/s,,CHEMBL5380842
Cc1cc(S(=O)(=O)N[C@H](C)C2CCN(C)CC2)ccc1NC(=O)c1ccc(Cl)cc1C,2372459,Apparent permeability of compound across apical to basal side in human Caco2 cells at 10 uM incubated for 120 mins by LC-MS/MS analysis,A,2023,1.1,10^-6 cm/s,,CHEMBL5380842
Cc1cc(S(=O)(=O)N[C@H](C)C2CCN(C)CC2)ccc1NC(=O)c1cc(Cl)ccc1C,2372459,Apparent permeability of compound across apical to basal side in human Caco2 cells at 10 uM incubated for 120 mins by LC-MS/MS analysis,A,2023,1.6,10^-6 cm/s,,CHEMBL5380842
Cc1cc(S(=O)(=O)N[C@H](C)C2CCN(C)CC2)ccc1NC(=O)C1CCCCCC1,2372459,Apparent permeability of compound across apical to basal side in human Caco2 cells at 10 uM incubated for 120 mins by LC-MS/MS analysis,A,2023,2.0,10^-6 cm/s,,CHEMBL5380842
Cc1cc(S(=O)(=O)N[C@H](C)C2CCN(C)CC2)ccc1NC(=O)c1ccsc1C,2372459,Apparent permeability of compound across apical to basal side in human Caco2 cells at 10 uM incubated for 120 mins by LC-MS/MS analysis,A,2023,1.5,10^-6 cm/s,,CHEMBL5380842
CCCN1CCC([C@@H](C)NS(=O)(=O)c2ccc(NC(=O)c3ccccc3C)c(C)c2)CC1,2372459,Apparent permeability of compound across apical to basal side in human Caco2 cells at 10 uM incubated for 120 mins by LC-MS/MS analysis,A,2023,2.2,10^-6 cm/s,,CHEMBL5380842
Cc1cc(S(=O)(=O)N[C@H](C2CC2)C2CCN(C)CC2)ccc1NC(=O)c1ccccc1C,2372459,Apparent permeability of compound across apical to basal side in human Caco2 cells at 10 uM incubated for 120 mins by LC-MS/MS analysis,A,2023,0.3,10^-6 cm/s,,CHEMBL5380842
Cc1cc(S(=O)(=O)N[C@H](C)C2CCN(C)CC2)ccc1NC(=O)c1ccccc1C,2372460,Apparent permeability of compound across basal to apical side in human Caco2 cells at 10 uM incubated for 120 mins by LC-MS/MS analysis,A,2023,17.2,10^-6 cm/s,,CHEMBL5380842
Cc1ccccc1C(=O)Nc1ccc(S(=O)(=O)N[C@H](C)C2CCN(C)CC2)c2ccccc12,2372460,Apparent permeability of compound across basal to apical side in human Caco2 cells at 10 uM incubated for 120 mins by LC-MS/MS analysis,A,2023,3.4,10^-6 cm/s,,CHEMBL5380842
CCc1cc(S(=O)(=O)N[C@H](C)C2CCN(C)CC2)ccc1NC(=O)c1ccccc1C,2372460,Apparent permeability of compound across basal to apical side in human Caco2 cells at 10 uM incubated for 120 mins by LC-MS/MS analysis,A,2023,25.9,10^-6 cm/s,,CHEMBL5380842
Cc1ccccc1C(=O)Nc1ccc(S(=O)(=O)N[C@H](C)C2CCN(C)CC2)cc1C#N,2372460,Apparent permeability of compound across basal to apical side in human Caco2 cells at 10 uM incubated for 120 mins by LC-MS/MS analysis,A,2023,2.7,10^-6 cm/s,,CHEMBL5380842
Cc1ccccc1C(=O)Nc1ccc(S(=O)(=O)N[C@H](C)C2CCN(C)CC2)cc1Cl,2372460,Apparent permeability of compound across basal to apical side in human Caco2 cells at 10 uM incubated for 120 mins by LC-MS/MS analysis,A,2023,25.9,10^-6 cm/s,,CHEMBL5380842
Cc1cc(S(=O)(=O)N[C@H](C)C2CCN(C)CC2)c(F)cc1NC(=O)c1ccccc1C,2372460,Apparent permeability of compound across basal to apical side in human Caco2 cells at 10 uM incubated for 120 mins by LC-MS/MS analysis,A,2023,19.8,10^-6 cm/s,,CHEMBL5380842
Cc1cc(S(=O)(=O)N[C@H](C)C2CCN(C)CC2)c(C)cc1NC(=O)c1ccccc1C,2372460,Apparent permeability of compound across basal to apical side in human Caco2 cells at 10 uM incubated for 120 mins by LC-MS/MS analysis,A,2023,20.1,10^-6 cm/s,,CHEMBL5380842
Cc1cc(S(=O)(=O)N[C@H](C)C2CCN(C)CC2)c(Cl)cc1NC(=O)c1ccccc1C,2372460,Apparent permeability of compound across basal to apical side in human Caco2 cells at 10 uM incubated for 120 mins by LC-MS/MS analysis,A,2023,25.5,10^-6 cm/s,,CHEMBL5380842
Cc1ccccc1C(=O)Nc1c(C)cc(S(=O)(=O)N[C@H](C)C2CCN(C)CC2)cc1Cl,2372460,Apparent permeability of compound across basal to apical side in human Caco2 cells at 10 uM incubated for 120 mins by LC-MS/MS analysis,A,2023,19.5,10^-6 cm/s,,CHEMBL5380842
Cc1cc(S(=O)(=O)N[C@H](C)C2CCN(C)CC2)ccc1NC(=O)c1cccc(Cl)c1C,2372460,Apparent permeability of compound across basal to apical side in human Caco2 cells at 10 uM incubated for 120 mins by LC-MS/MS analysis,A,2023,28.4,10^-6 cm/s,,CHEMBL5380842
Cc1cc(S(=O)(=O)N[C@H](C)C2CCN(C)CC2)ccc1NC(=O)c1ccc(Cl)cc1C,2372460,Apparent permeability of compound across basal to apical side in human Caco2 cells at 10 uM incubated for 120 mins by LC-MS/MS analysis,A,2023,19.4,10^-6 cm/s,,CHEMBL5380842
Cc1cc(S(=O)(=O)N[C@H](C)C2CCN(C)CC2)ccc1NC(=O)c1cc(Cl)ccc1C,2372460,Apparent permeability of compound across basal to apical side in human Caco2 cells at 10 uM incubated for 120 mins by LC-MS/MS analysis,A,2023,31.4,10^-6 cm/s,,CHEMBL5380842
Cc1cc(S(=O)(=O)N[C@H](C)C2CCN(C)CC2)ccc1NC(=O)C1CCCCCC1,2372460,Apparent permeability of compound across basal to apical side in human Caco2 cells at 10 uM incubated for 120 mins by LC-MS/MS analysis,A,2023,17.7,10^-6 cm/s,,CHEMBL5380842
Cc1cc(S(=O)(=O)N[C@H](C)C2CCN(C)CC2)ccc1NC(=O)c1ccsc1C,2372460,Apparent permeability of compound across basal to apical side in human Caco2 cells at 10 uM incubated for 120 mins by LC-MS/MS analysis,A,2023,25.9,10^-6 cm/s,,CHEMBL5380842
CCCN1CCC([C@@H](C)NS(=O)(=O)c2ccc(NC(=O)c3ccccc3C)c(C)c2)CC1,2372460,Apparent permeability of compound across basal to apical side in human Caco2 cells at 10 uM incubated for 120 mins by LC-MS/MS analysis,A,2023,30.4,10^-6 cm/s,,CHEMBL5380842
Cc1cc(S(=O)(=O)N[C@H](C2CC2)C2CCN(C)CC2)ccc1NC(=O)c1ccccc1C,2372460,Apparent permeability of compound across basal to apical side in human Caco2 cells at 10 uM incubated for 120 mins by LC-MS/MS analysis,A,2023,3.6,10^-6 cm/s,,CHEMBL5380842
Cc1ccc(-c2cc(=O)oc3cc(O[C@H](C)C(=O)N4CC5CCC(C4)N5C)ccc23)c(C)c1,2372634,Apparent permeability across apical to basolateral side in human Caco-2 cells at 3 uM incubated for 2 hrs by LC-MS/MS analysis,A,2023,69.3,nm/s,,CHEMBL5380844
Nc1cc(N2CCCCC2)nc(N)[n+]1[O-],2372634,Apparent permeability across apical to basolateral side in human Caco-2 cells at 3 uM incubated for 2 hrs by LC-MS/MS analysis,A,2023,67.9,nm/s,,CHEMBL5380844
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,2372634,Apparent permeability across apical to basolateral side in human Caco-2 cells at 3 uM incubated for 2 hrs by LC-MS/MS analysis,A,2023,2.27,nm/s,,CHEMBL5380844
Cc1ccc(-c2cc(=O)oc3cc(O[C@H](C)C(=O)N4CC5CCC(C4)N5C)ccc23)c(C)c1,2372635,Apparent permeability across apical to basolateral side in human Caco-2 cells at 3 uM incubated for 2 hrs in presence of GF120918 by LC-MS/MS analysis,A,2023,130.0,nm/s,,CHEMBL5380844
Cc1ccc(-c2cc(=O)oc3cc(O[C@H](C)C(=O)N4CC5CCC(C4)N5C)ccc23)c(C)c1,2372636,Apparent permeability across apical to basolateral side in human Caco-2 cells at 3 uM incubated for 2 hrs in presence of LY335979 by LC-MS/MS analysis,A,2023,120.0,nm/s,,CHEMBL5380844
Cc1ccc(-c2cc(=O)oc3cc(O[C@H](C)C(=O)N4CC5CCC(C4)N5C)ccc23)c(C)c1,2372637,Apparent permeability across apical to basolateral side in human Caco-2 cells at 3 uM incubated for 2 hrs in presence of Ko143 by LC-MS/MS analysis,A,2023,67.8,nm/s,,CHEMBL5380844
Cc1ccc(-c2cc(=O)oc3cc(O[C@H](C)C(=O)N4CC5CCC(C4)N5C)ccc23)c(C)c1,2372638,Apparent permeability across basolateral side to apical side in human Caco-2 cells at 3 uM incubated for 2 hrs by LC-MS/MS analysis,A,2023,83.0,nm/s,,CHEMBL5380844
Cc1ccc(-c2cc(=O)oc3cc(O[C@H](C)C(=O)N4CC5CCC(C4)N5C)ccc23)c(C)c1,2372639,Apparent permeability across basolateral side to apical side in human Caco-2 cells at 3 uM incubated for 2 hrs in presence of GF120918 by LC-MS/MS analysis,A,2023,56.2,nm/s,,CHEMBL5380844
Cc1ccc(-c2cc(=O)oc3cc(O[C@H](C)C(=O)N4CC5CCC(C4)N5C)ccc23)c(C)c1,2372640,Apparent permeability across basolateral side to apical side in human Caco-2 cells at 3 uM incubated for 2 hrs in presence of LY335979 by LC-MS/MS analysis,A,2023,53.2,nm/s,,CHEMBL5380844
Cc1ccc(-c2cc(=O)oc3cc(O[C@H](C)C(=O)N4CC5CCC(C4)N5C)ccc23)c(C)c1,2372641,Apparent permeability across basolateral side to apical side in human Caco-2 cells at 3 uM incubated for 2 hrs in presence of Ko143 by LC-MS/MS analysis,A,2023,91.4,nm/s,,CHEMBL5380844
N#CCc1cnc(-c2ccc3c(c2)CCO3)n1-c1ccnc(N[C@H]2CCCN(C(=O)C3CC3)C2)n1,2374322,Apparent permeability across basolateral to apical side in human Caco-2 cells at 10 uM incubated for 1 hr by LC-MS/MS analysis,A,2023,31.3,10^-6 cm/s,,CHEMBL5385844
N#CCc1cnc(-c2ccc3ccccc3c2)n1-c1ccnc(N[C@H]2CCCN(C(=O)C3CC3)C2)n1,2374322,Apparent permeability across basolateral to apical side in human Caco-2 cells at 10 uM incubated for 1 hr by LC-MS/MS analysis,A,2023,26.4,10^-6 cm/s,,CHEMBL5385844
N#CCc1cnc(-c2ccc3c(c2)CCO3)n1-c1ccnc(N[C@H]2CCCN(C(=O)C3CC3)C2)n1,2374323,Apparent permeability across apical to basolateral side in human Caco-2 cells at 10 uM incubated for 1 hr by LC-MS/MS analysis,A,2023,11.0,10^-6 cm/s,,CHEMBL5385844
N#CCc1cnc(-c2ccc3ccccc3c2)n1-c1ccnc(N[C@H]2CCCN(C(=O)C3CC3)C2)n1,2374323,Apparent permeability across apical to basolateral side in human Caco-2 cells at 10 uM incubated for 1 hr by LC-MS/MS analysis,A,2023,13.7,10^-6 cm/s,,CHEMBL5385844
CN1CCN(c2ccc(Nc3ncc(F)c(Nc4ccccc4C(=O)NN)n3)cc2)CC1,2375268,Apparent permeability across apical to basolateral side in human Caco-2 cells incubated for 120 mins by LC-MS/MS analysis,A,2023,5.11,10^-6 cm/s,,CHEMBL5385861
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,2375268,Apparent permeability across apical to basolateral side in human Caco-2 cells incubated for 120 mins by LC-MS/MS analysis,A,2023,0.41,10^-6 cm/s,,CHEMBL5385861
CC(C)NCC(O)COc1cccc2ccccc12,2375268,Apparent permeability across apical to basolateral side in human Caco-2 cells incubated for 120 mins by LC-MS/MS analysis,A,2023,32.43,10^-6 cm/s,,CHEMBL5385861
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,2375268,Apparent permeability across apical to basolateral side in human Caco-2 cells incubated for 120 mins by LC-MS/MS analysis,A,2023,0.25,10^-6 cm/s,,CHEMBL5385861
CN1CCN(c2ccc(Nc3ncc(F)c(Nc4ccccc4C(=O)NN)n3)cc2)CC1,2375269,Apparent permeability across basolateral to apical side in human Caco-2 cells incubated for 120 mins by LC-MS/MS analysis,A,2023,13.5,10^-6 cm/s,,CHEMBL5385861
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,2375269,Apparent permeability across basolateral to apical side in human Caco-2 cells incubated for 120 mins by LC-MS/MS analysis,A,2023,0.61,10^-6 cm/s,,CHEMBL5385861
CC(C)NCC(O)COc1cccc2ccccc12,2375269,Apparent permeability across basolateral to apical side in human Caco-2 cells incubated for 120 mins by LC-MS/MS analysis,A,2023,20.14,10^-6 cm/s,,CHEMBL5385861
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,2375269,Apparent permeability across basolateral to apical side in human Caco-2 cells incubated for 120 mins by LC-MS/MS analysis,A,2023,11.17,10^-6 cm/s,,CHEMBL5385861
Cc1csc2c(N[C@@H](C)CN3CCN(S(=O)(=O)c4ccc(Cl)c(Cl)c4)CC3)ncnc12,2376755,Apparent permeability across apical to basolateral side in human Caco-2 cells at 10 uM measured after 60 mins by LC-MS/MS analysis,A,2023,8.9,nm/s,,CHEMBL5385906
COC(=O)Nc1nc(C)c(S(=O)(=O)N2CCN(C[C@H](C)Nc3ncnc4c(C)csc34)CC2)s1,2376755,Apparent permeability across apical to basolateral side in human Caco-2 cells at 10 uM measured after 60 mins by LC-MS/MS analysis,A,2023,81.2,nm/s,,CHEMBL5385906
COC(=O)Nc1nc(C)c(S(=O)(=O)N2CCN(C[C@H](C)Nc3ncnc4c(C(F)(F)F)cccc34)CC2)s1,2376755,Apparent permeability across apical to basolateral side in human Caco-2 cells at 10 uM measured after 60 mins by LC-MS/MS analysis,A,2023,73.7,nm/s,,CHEMBL5385906
Cc1noc(-c2ccc(S(=O)(=O)N3CCN(C[C@H](C)Nc4ncnc5c(C(F)(F)F)cccc45)CC3)s2)c1C,2376755,Apparent permeability across apical to basolateral side in human Caco-2 cells at 10 uM measured after 60 mins by LC-MS/MS analysis,A,2023,15.6,nm/s,,CHEMBL5385906
COC(=O)Nc1nc(C)c(S(=O)(=O)N2CCN(C[C@H](C)Nc3ncnc4c(-c5c(C)noc5C)cccc34)CC2)s1,2376755,Apparent permeability across apical to basolateral side in human Caco-2 cells at 10 uM measured after 60 mins by LC-MS/MS analysis,A,2023,14.7,nm/s,,CHEMBL5385906
COC(=O)Nc1nc(C)c(S(=O)(=O)N2CCN(C[C@H](C)Nc3ncnc4c(-c5sc(C)nc5C)cccc34)CC2)s1,2376755,Apparent permeability across apical to basolateral side in human Caco-2 cells at 10 uM measured after 60 mins by LC-MS/MS analysis,A,2023,92.0,nm/s,,CHEMBL5385906
COC(=O)Nc1nc(C)c(S(=O)(=O)N2CCN(C[C@H](C)Nc3ncnc4c(-c5cn(C)nc5C(F)(F)F)cccc34)CC2)s1,2376755,Apparent permeability across apical to basolateral side in human Caco-2 cells at 10 uM measured after 60 mins by LC-MS/MS analysis,A,2023,22.3,nm/s,,CHEMBL5385906
COC(=O)Nc1nc(C)c(S(=O)(=O)N2CCN(C[C@H](C)Nc3ncnc4c(-c5cccnc5)cccc34)CC2)s1,2376755,Apparent permeability across apical to basolateral side in human Caco-2 cells at 10 uM measured after 60 mins by LC-MS/MS analysis,A,2023,13.1,nm/s,,CHEMBL5385906
COC(=O)Nc1nc(C)c(S(=O)(=O)N2CCN(C[C@H](C)Nc3ncnc4c(-c5ccc(C)nc5)cccc34)CC2)s1,2376755,Apparent permeability across apical to basolateral side in human Caco-2 cells at 10 uM measured after 60 mins by LC-MS/MS analysis,A,2023,20.2,nm/s,,CHEMBL5385906
COC(=O)Nc1nc(C)c(S(=O)(=O)N2CCN(C[C@H](C)Nc3ncnc4c(-c5cccnc5C)cccc34)CC2)s1,2376755,Apparent permeability across apical to basolateral side in human Caco-2 cells at 10 uM measured after 60 mins by LC-MS/MS analysis,A,2023,41.7,nm/s,,CHEMBL5385906
COC(=O)Nc1nc(C)c(S(=O)(=O)N2CCN(C[C@H](C)Nc3ncnc4c(-c5cccc(CN(C)C)c5)cccc34)CC2)s1,2376755,Apparent permeability across apical to basolateral side in human Caco-2 cells at 10 uM measured after 60 mins by LC-MS/MS analysis,A,2023,1.8,nm/s,,CHEMBL5385906
COC(=O)Nc1nc(C)c(S(=O)(=O)N2CCN(C[C@H](C)Nc3ncnc4c(-c5cccc(CN6CCCC6)c5)cccc34)CC2)s1,2376755,Apparent permeability across apical to basolateral side in human Caco-2 cells at 10 uM measured after 60 mins by LC-MS/MS analysis,A,2023,0.9,nm/s,,CHEMBL5385906
COC(=O)Nc1nc(C)c(S(=O)(=O)N2CCN(C[C@H](C)Nc3ncnc4c(-c5ccc(CN6CCCC6)cc5)cccc34)CC2)s1,2376755,Apparent permeability across apical to basolateral side in human Caco-2 cells at 10 uM measured after 60 mins by LC-MS/MS analysis,A,2023,1.8,nm/s,,CHEMBL5385906
COC(=O)Nc1nc(C)c(S(=O)(=O)N2CCN(C[C@H](C)Nc3ncnc4c(-c5ccc(F)c(CN(C)C)c5)cccc34)CC2)s1,2376755,Apparent permeability across apical to basolateral side in human Caco-2 cells at 10 uM measured after 60 mins by LC-MS/MS analysis,A,2023,14.3,nm/s,,CHEMBL5385906
Cc1csc2c(N[C@@H](C)CN3CCN(S(=O)(=O)c4ccc(Cl)c(Cl)c4)CC3)ncnc12,2376756,Apparent permeability across basolateral to apical side in human Caco-2 cells at 10 uM measured after 60 mins by LC-MS/MS analysis,A,2023,9.1,nm/s,,CHEMBL5385906
COC(=O)Nc1nc(C)c(S(=O)(=O)N2CCN(C[C@H](C)Nc3ncnc4c(C)csc34)CC2)s1,2376756,Apparent permeability across basolateral to apical side in human Caco-2 cells at 10 uM measured after 60 mins by LC-MS/MS analysis,A,2023,134.8,nm/s,,CHEMBL5385906
COC(=O)Nc1nc(C)c(S(=O)(=O)N2CCN(C[C@H](C)Nc3ncnc4c(C(F)(F)F)cccc34)CC2)s1,2376756,Apparent permeability across basolateral to apical side in human Caco-2 cells at 10 uM measured after 60 mins by LC-MS/MS analysis,A,2023,94.3,nm/s,,CHEMBL5385906
Cc1noc(-c2ccc(S(=O)(=O)N3CCN(C[C@H](C)Nc4ncnc5c(C(F)(F)F)cccc45)CC3)s2)c1C,2376756,Apparent permeability across basolateral to apical side in human Caco-2 cells at 10 uM measured after 60 mins by LC-MS/MS analysis,A,2023,3.7,nm/s,,CHEMBL5385906
COC(=O)Nc1nc(C)c(S(=O)(=O)N2CCN(C[C@H](C)Nc3ncnc4c(C(=O)N(C)C)cccc34)CC2)s1,2376756,Apparent permeability across basolateral to apical side in human Caco-2 cells at 10 uM measured after 60 mins by LC-MS/MS analysis,A,2023,119.5,nm/s,,CHEMBL5385906
COC(=O)Nc1nc(C)c(S(=O)(=O)N2CCN(C[C@H](C)Nc3ncnc4c(-c5c(C)noc5C)cccc34)CC2)s1,2376756,Apparent permeability across basolateral to apical side in human Caco-2 cells at 10 uM measured after 60 mins by LC-MS/MS analysis,A,2023,92.9,nm/s,,CHEMBL5385906
COC(=O)Nc1nc(C)c(S(=O)(=O)N2CCN(C[C@H](C)Nc3ncnc4c(-c5sc(C)nc5C)cccc34)CC2)s1,2376756,Apparent permeability across basolateral to apical side in human Caco-2 cells at 10 uM measured after 60 mins by LC-MS/MS analysis,A,2023,53.9,nm/s,,CHEMBL5385906
COC(=O)Nc1nc(C)c(S(=O)(=O)N2CCN(C[C@H](C)Nc3ncnc4c(-c5cn(C)nc5C(F)(F)F)cccc34)CC2)s1,2376756,Apparent permeability across basolateral to apical side in human Caco-2 cells at 10 uM measured after 60 mins by LC-MS/MS analysis,A,2023,64.1,nm/s,,CHEMBL5385906
COC(=O)Nc1nc(C)c(S(=O)(=O)N2CCN(C[C@H](C)Nc3ncnc4c(-c5cccnc5)cccc34)CC2)s1,2376756,Apparent permeability across basolateral to apical side in human Caco-2 cells at 10 uM measured after 60 mins by LC-MS/MS analysis,A,2023,100.4,nm/s,,CHEMBL5385906
COC(=O)Nc1nc(C)c(S(=O)(=O)N2CCN(C[C@H](C)Nc3ncnc4c(-c5ccc(C)nc5)cccc34)CC2)s1,2376756,Apparent permeability across basolateral to apical side in human Caco-2 cells at 10 uM measured after 60 mins by LC-MS/MS analysis,A,2023,102.4,nm/s,,CHEMBL5385906
COC(=O)Nc1nc(C)c(S(=O)(=O)N2CCN(C[C@H](C)Nc3ncnc4c(-c5cccnc5C)cccc34)CC2)s1,2376756,Apparent permeability across basolateral to apical side in human Caco-2 cells at 10 uM measured after 60 mins by LC-MS/MS analysis,A,2023,112.4,nm/s,,CHEMBL5385906
COC(=O)Nc1nc(C)c(S(=O)(=O)N2CCN(C[C@H](C)Nc3ncnc4c(-c5cccc(CN(C)C)c5)cccc34)CC2)s1,2376756,Apparent permeability across basolateral to apical side in human Caco-2 cells at 10 uM measured after 60 mins by LC-MS/MS analysis,A,2023,105.7,nm/s,,CHEMBL5385906
COC(=O)Nc1nc(C)c(S(=O)(=O)N2CCN(C[C@H](C)Nc3ncnc4c(-c5cccc(CN6CCCC6)c5)cccc34)CC2)s1,2376756,Apparent permeability across basolateral to apical side in human Caco-2 cells at 10 uM measured after 60 mins by LC-MS/MS analysis,A,2023,89.5,nm/s,,CHEMBL5385906
COC(=O)Nc1nc(C)c(S(=O)(=O)N2CCN(C[C@H](C)Nc3ncnc4c(-c5ccc(CN6CCCC6)cc5)cccc34)CC2)s1,2376756,Apparent permeability across basolateral to apical side in human Caco-2 cells at 10 uM measured after 60 mins by LC-MS/MS analysis,A,2023,105.7,nm/s,,CHEMBL5385906
COC(=O)Nc1nc(C)c(S(=O)(=O)N2CCN(C[C@H](C)Nc3ncnc4c(-c5ccc(F)c(CN(C)C)c5)cccc34)CC2)s1,2376756,Apparent permeability across basolateral to apical side in human Caco-2 cells at 10 uM measured after 60 mins by LC-MS/MS analysis,A,2023,51.3,nm/s,,CHEMBL5385906
O=C(Nc1ccc2nn(CC(=O)N3CCN(C(=O)c4ccccc4)CC3)cc2c1)c1cccc([N+](=O)[O-])c1,2376893,Apparent permeability across apical to basal side in human Caco-2 cells at 2 uM incubated for 2 hrs by LC-MS/MS analysis,A,2024,2.0,nm/s,,CHEMBL5385910
O=C(Nc1ccc2nn(CC(=O)N3CCN(C(=O)c4ccccc4)CC3)cc2c1)c1cccc(C(F)(F)F)n1,2376893,Apparent permeability across apical to basal side in human Caco-2 cells at 2 uM incubated for 2 hrs by LC-MS/MS analysis,A,2024,107.0,nm/s,,CHEMBL5385910
COc1cc2nn(CC(=O)N3CCN(C)CC3)cc2cc1NC(=O)c1cccc(C(F)(F)F)n1,2376893,Apparent permeability across apical to basal side in human Caco-2 cells at 2 uM incubated for 2 hrs by LC-MS/MS analysis,A,2024,102.0,nm/s,,CHEMBL5385910
CCOc1cc2nn(CC(=O)N3CCOCC3)cc2cc1NC(=O)c1cccc(C(F)(F)F)n1,2376893,Apparent permeability across apical to basal side in human Caco-2 cells at 2 uM incubated for 2 hrs by LC-MS/MS analysis,A,2024,190.0,nm/s,,CHEMBL5385910
COc1cc2nn(CC(=O)N3CCOCC3)cc2cc1NC(=O)c1cccc([C@@H](O)C(F)(F)F)n1,2376893,Apparent permeability across apical to basal side in human Caco-2 cells at 2 uM incubated for 2 hrs by LC-MS/MS analysis,A,2024,20.0,nm/s,,CHEMBL5385910
COc1cc2nn(CC(=O)N3CCOCC3)cc2cc1NC(=O)c1cccc(C(C)(C)O)n1,2376893,Apparent permeability across apical to basal side in human Caco-2 cells at 2 uM incubated for 2 hrs by LC-MS/MS analysis,A,2024,53.0,nm/s,,CHEMBL5385910
CC(C)(O)CCn1cc2cc(NC(=O)c3cccc(C(F)(F)F)n3)c(C(C)(C)O)cc2n1,2376893,Apparent permeability across apical to basal side in human Caco-2 cells at 2 uM incubated for 2 hrs by LC-MS/MS analysis,A,2024,160.0,nm/s,,CHEMBL5385910
CC(C)(O)c1cc2nn(CCS(C)(=O)=O)cc2cc1NC(=O)c1cccc(C(F)(F)F)n1,2376893,Apparent permeability across apical to basal side in human Caco-2 cells at 2 uM incubated for 2 hrs by LC-MS/MS analysis,A,2024,160.0,nm/s,,CHEMBL5385910
CC(C)(O)CCn1cc2cc(NC(=O)c3cccc(C(F)(F)F)n3)c(C(C)(C)O)cc2n1,2376912,Apparent permeability across basal to apical side in human Caco-2 cells at 2 uM incubated for 2 hrs by LC-MS/MS analysis,A,2024,180.0,nm/s,,CHEMBL5385910
CC(C)(O)c1cc2nn(CCS(C)(=O)=O)cc2cc1NC(=O)c1cccc(C(F)(F)F)n1,2376912,Apparent permeability across basal to apical side in human Caco-2 cells at 2 uM incubated for 2 hrs by LC-MS/MS analysis,A,2024,240.0,nm/s,,CHEMBL5385910
Cc1cc(C)c2nc(Nc3nc(C)cc(C)n3)nc(C)c2c1,2376967,Apparent permeability of the compound in human Caco-2 cells,A,2024,70.0,10^-6 cm/s,,CHEMBL5385911
Nc1cc(NCCn2cccn2)c2ccc(-n3cccn3)cc2n1,2379385,Apparent permeability of compound across apical to basolateral in human Caco-2 cells at 10 uM,A,2023,2.3,10^-6 cm/s,,CHEMBL5390234
CCN(Cc1nc2c(N)nc3cc(-c4cc[nH]n4)ccc3c2[nH]1)C(C)=O,2379385,Apparent permeability of compound across apical to basolateral in human Caco-2 cells at 10 uM,A,2023,0.6,10^-6 cm/s,,CHEMBL5390234
Nc1nc(NC2CC2)c2ccc(-c3cc[nH]n3)nc2n1,2379385,Apparent permeability of compound across apical to basolateral in human Caco-2 cells at 10 uM,A,2023,3.7,10^-6 cm/s,,CHEMBL5390234
CC1(Nc2nc(N)nc3nc(-c4cc[nH]n4)ccc23)CC1,2379385,Apparent permeability of compound across apical to basolateral in human Caco-2 cells at 10 uM,A,2023,4.2,10^-6 cm/s,,CHEMBL5390234
